"diagsum_position"	"reference_align_site"	"nodeid=0"	"nodeid=196"	"nodeid=396"	"nodeid=594"	"nodeid=793"	"nodeid=991"	"nodeid=1192"	"nodeid=1393"	"nodeid=1594"	"nodeid=1792"	"nodeid=1995"	"nodeid=2195"	"nodeid=2394"	"nodeid=2595"	"nodeid=2791"	"nodeid=2996"	"nodeid=3191"	"nodeid=3386"	"nodeid=3590"	"nodeid=3790"	"nodeid=3994"	"nodeid=4189"	"nodeid=4394"	"nodeid=4595"	"nodeid=4797"
"708"	"570"	"1.0681350914831895"	"1.0491645935918408"	"1.033610173413013"	"1.0114242518794838"	"1.0397184958671142"	"1.0234907856163895"	"1.0318539189026672"	"1.0527931680144655"	"1.0443994553473526"	"1.0514823534624398"	"1.0411996284105185"	"1.0634153912935735"	"1.030932242284706"	"1.072186042438198"	"1.0501862553514785"	"1.0493944431174331"	"1.0440191259696976"	"1.0436790730152485"	"1.0591339853026844"	"1.0548387514399837"	"1.0536707239628276"	"1.0589212509562527"	"1.0496138888777027"	"1.0521978942742578"	"1.0605449428039342"
"709"	"571"	"0.9875473406520031"	"0.9834802978531785"	"0.989718273437363"	"0.9916579832025415"	"0.9740202230375529"	"0.9537561452664314"	"0.9777984784453714"	"0.9959606209457976"	"0.9881680706438098"	"0.9593536051276293"	"0.9938645182039366"	"0.9751367385929589"	"0.9944277295658052"	"0.9755955645356617"	"0.9833811738783127"	"0.9840173720137153"	"0.9760843283445797"	"0.9752188955900956"	"0.9662190476522925"	"1.002723923612349"	"0.9639541610179448"	"0.968137322343944"	"0.9726843381943016"	"0.9797715714058899"	"0.9724501610783511"
"710"	"572"	"1.0468398215634969"	"1.0875224469129852"	"1.0785949469222964"	"1.0424869840327915"	"1.0207308192829998"	"1.039073253385985"	"1.0427146738326685"	"1.0760768534005372"	"1.0563946038652818"	"1.0505650850733559"	"1.0454202371999097"	"1.064081313814198"	"1.0399980233755515"	"1.0603586972097196"	"1.058081910512442"	"1.0573248566769076"	"1.060040829072202"	"1.0480448364592998"	"1.0500408189392112"	"1.0486569946869522"	"1.059557152732519"	"1.0342215331312947"	"1.0388475809721258"	"1.038369511369311"	"1.0543815472704225"
"711"	"573"	"0.9852235426854726"	"0.9796239259714201"	"0.9856632122346686"	"1.0349746827097237"	"0.9571383398790151"	"0.9464661644864625"	"0.9535685294231125"	"0.9818761628813858"	"0.9888220506924914"	"0.9911495557198735"	"1.005765044041437"	"1.0210285563201156"	"1.005634306720821"	"0.9929697452244316"	"1.0105542238850387"	"1.010811691675177"	"0.9984204340525755"	"1.0144932802262296"	"0.9989471947599387"	"0.9726149178884889"	"0.9748663891339964"	"1.00103382778239"	"0.9919473044765903"	"1.0045259579068642"	"1.0058558012369068"
"712"	"574"	"1.0395799670727275"	"1.0207296729192785"	"1.0053354720183827"	"1.0334893458031191"	"1.0369958507115744"	"1.0366985707310519"	"1.0275525846254554"	"1.0522587241444965"	"1.0610477870219752"	"1.0408591075610265"	"1.0538611525202934"	"1.041127739092173"	"1.0558815398713268"	"1.0366170406447204"	"1.0441773572590627"	"1.0450912190027066"	"1.0362860864710708"	"1.043871334955019"	"1.0302095157490208"	"1.0347674196663792"	"1.0298763528245418"	"1.0244152220615752"	"1.0404289901103592"	"1.0505932075414655"	"1.0425494234241803"
"713"	"575"	"0.9763073857244178"	"0.9441544403734107"	"0.9568772028718122"	"0.9497545135012312"	"0.9749388785083222"	"0.9831438547570532"	"1.0013598573461127"	"0.9609976861723356"	"0.9805740347871507"	"0.9364398077335684"	"0.9754998568485105"	"0.9951414531109132"	"0.9884023486655741"	"0.9785897909909952"	"0.9951682331878842"	"0.9958809172058772"	"0.9992897060075951"	"0.9900206526546064"	"0.9904455394594307"	"0.9594750060155282"	"0.9523665277720518"	"0.9874679564255084"	"0.9803318167091928"	"0.9881145284386553"	"0.9710054491611966"
"714"	"576"	"1.003235027826071"	"1.0023817350667923"	"0.9886756345571961"	"0.9964295968698736"	"1.0292921929225818"	"1.025918078536888"	"1.0286633785257122"	"1.0369209083286004"	"1.009343801826535"	"1.0038818339883295"	"1.0073110504040799"	"1.0536746700393782"	"1.0309842484961786"	"1.0380227244095408"	"1.0284709099146336"	"1.02717435183854"	"1.0312201852729153"	"1.0265323684341194"	"1.0266197170181433"	"1.0168813638767686"	"1.023244772300578"	"1.0325268176530438"	"1.0432733633731732"	"1.0320245868602556"	"1.0477008901846256"
"715"	"577"	"0.9497658483023822"	"0.9160358239581098"	"0.9241139974836494"	"0.9382745226578989"	"0.9195166810412124"	"0.9345235494404409"	"0.9496739602073421"	"0.9200593038884467"	"0.926325509298623"	"0.9152429924374228"	"0.9246868349319511"	"0.9001296946372167"	"0.914596251848296"	"0.9081259677098378"	"0.8928179633208471"	"0.8921512290473376"	"0.8972210456803543"	"0.9063006766966566"	"0.8988970242606391"	"0.8872966660409674"	"0.8796437202797172"	"0.9177858355517832"	"0.9199678420598587"	"0.9282323582398513"	"0.9205657540481293"
"716"	"578"	"1.0558539941810805"	"1.0732869662882947"	"1.0716095266438026"	"1.0544972237933694"	"1.072879536252075"	"1.0562984213881796"	"1.0527404518580685"	"1.033532745057244"	"1.048521673511033"	"1.0714033824855398"	"1.0449687755883321"	"1.068480893197475"	"1.0359190964308413"	"1.0996552260801316"	"1.0300357591790383"	"1.0270745393700913"	"1.0355220451303124"	"1.035439046936621"	"1.0370248989714843"	"1.0175818004344275"	"1.0533137427143242"	"1.0639750773962335"	"1.0586590198979626"	"1.0182296083872941"	"1.0601678945228"
"717"	"579"	"1.0482643560657317"	"1.10237303060967"	"1.0894389808949294"	"1.0662839922193792"	"1.143714622969543"	"1.0727052491277043"	"1.0892929615726878"	"1.0194345143147245"	"1.0459796835591784"	"1.099346260172571"	"1.05847684210556"	"1.0457591163591895"	"1.045297700212407"	"1.0516186763419892"	"1.061165337700489"	"1.0604582912394074"	"1.032140921752311"	"1.0491096817702088"	"1.0386703854795534"	"1.0784732807193247"	"1.0928991289597667"	"1.0474210854410724"	"1.0475129711583337"	"1.0404955052875489"	"1.0489858998118153"
"718"	"580"	"1.0015117541385061"	"1.016278484921916"	"1.0053470703225724"	"0.9652896760773126"	"0.9856087819225582"	"1.0077940386509663"	"1.0001221265303708"	"0.9934000724617276"	"0.9958258605611036"	"1.024186227467332"	"0.9929125373052289"	"0.998867260997942"	"1.002277015856763"	"0.9943729446019559"	"0.9731428096155045"	"0.973090647001484"	"0.9772822116707728"	"0.9650345937949169"	"0.9863482355197042"	"1.0071881479675553"	"1.0082482221705813"	"0.9599994743294371"	"0.9673862668990356"	"0.9743530650750297"	"0.9907197895079946"
"719"	"581"	"1.0086381040194854"	"0.9902359787487349"	"0.9974998414114186"	"0.9929503248831562"	"0.9569551830585277"	"0.9981402476669776"	"0.9813461758547808"	"1.025244842007457"	"1.0206058577412531"	"0.9895718293717674"	"1.010827221274229"	"0.983019522951945"	"1.001922868139121"	"0.9981772556280132"	"1.0118120963763186"	"1.0134059718544048"	"1.0166893136598216"	"1.0228069920893157"	"1.0240264142370792"	"0.9909736063394264"	"0.983811287989155"	"1.011493929922238"	"1.0057593554716522"	"1.0025845972199303"	"0.9852206574792179"
"720"	"582"	"1.0044804748030345"	"0.999904133507805"	"1.0067341269187327"	"1.015445668028484"	"0.9940568673137656"	"1.0082383843017195"	"1.013948390402282"	"1.004111102750763"	"1.0021626913272021"	"1.0101017986511744"	"1.0016597845388668"	"1.05636213066381"	"1.0517949852568707"	"1.0459903177626202"	"1.033229108024698"	"1.0330545872757293"	"1.0472467695596277"	"1.0401829624889498"	"1.0432149150541932"	"1.044964921342448"	"1.0236357886878895"	"1.028239656868625"	"1.0377017816642233"	"1.0254970035887019"	"1.061076730528573"
"721"	"583"	"0.9687707852744667"	"0.9725581864528775"	"0.9809862265877546"	"0.9681665270617873"	"0.9793411226067954"	"1.0005471962323975"	"0.9900551871087522"	"0.9638751534794565"	"0.962997508311798"	"0.9449091999337036"	"0.9406619895676339"	"0.9721440473817176"	"0.9810415511117273"	"0.953473937211832"	"0.9706910727643081"	"0.9716402614145321"	"0.9784726755996269"	"0.9811185507993265"	"0.9857350658737176"	"0.9782487809313458"	"0.9686628191631199"	"0.9843117629643487"	"0.9894949450170988"	"0.9963393328291882"	"0.9725210009641778"
"722"	"584"	"0.9445643503868465"	"0.9650883580198915"	"0.9633344973485943"	"0.9816989128699423"	"0.9651179180529481"	"0.9790178597312553"	"0.9776851542151914"	"0.9733320113688684"	"0.9633335255572404"	"0.9471466369115465"	"0.9705076248649032"	"0.9629526690307031"	"0.9633322215038653"	"0.9527516945674858"	"0.9412228567744472"	"0.9406815198183879"	"0.9444319223520102"	"0.9538824827453634"	"0.9578156793153761"	"0.9423212159904092"	"0.9499637270743481"	"0.9562598195430209"	"0.9654794416186069"	"0.9522533027787856"	"0.9724493377434394"
"723"	"585"	"1.0287295310994105"	"0.9919493729127178"	"0.9905778609984951"	"0.986679829699102"	"0.9841548520803505"	"1.0129548018704209"	"1.044387751578973"	"1.0149430583956758"	"1.0258326585701458"	"0.9990638928529956"	"1.0112051813414973"	"1.0251228963612755"	"1.01173162103833"	"1.016780862208657"	"1.036825837025972"	"1.0378671167143292"	"1.0222105782336433"	"1.0489878696807515"	"1.0430911534662843"	"1.0064611114329478"	"1.0083438585486326"	"1.0431145349533708"	"1.036926507967225"	"1.0249477030789675"	"1.0177914881216925"
"724"	"586"	"0.9775404717698478"	"0.982639705378077"	"0.985498032861954"	"0.9674445854987241"	"0.9729862583558665"	"0.9856988248090683"	"0.9508006919562492"	"1.0001226045872227"	"0.9611700417474429"	"0.9457176329356769"	"0.9960874081477205"	"0.9969474589035447"	"0.9835462507286914"	"0.9827216034505288"	"0.9747537054828921"	"0.9751747380618082"	"0.982464144471453"	"0.9779969797420968"	"0.970638000016971"	"0.9843759715790844"	"0.9967717637440513"	"0.9783053487324663"	"0.9686895980907169"	"0.967376262070003"	"0.9865780240718792"
"725"	"587"	"1.0262520191620328"	"1.0190532439474178"	"1.0147301590486513"	"0.9975455466076412"	"1.0126401628046064"	"0.9827359153799509"	"0.9705724646354447"	"0.9980849042339622"	"0.9811447617265961"	"1.0076330136108864"	"0.9978009552056297"	"0.9952373295149519"	"1.0128796392721344"	"0.9791545277914357"	"1.0119212677188476"	"1.0164481129336596"	"1.0154908762433583"	"1.0053557260524157"	"1.0232110692884029"	"1.0315662776048655"	"1.0096131711444543"	"1.000592683335979"	"1.006516996627424"	"1.0164032891598436"	"0.9878019895295794"
"726"	"588"	"1.007021975721886"	"1.0398043130113122"	"1.0310837144122256"	"1.0098899790911753"	"1.0678219202311579"	"1.055712784012317"	"1.0323611446762162"	"1.0143865510213104"	"1.026857900696951"	"1.0278350478725942"	"1.047541559961896"	"0.9990472315140904"	"0.992233972838599"	"1.0346503868649584"	"1.0253001974765006"	"1.0260191988956802"	"1.030468398327633"	"1.0024988822974057"	"1.0119893391270143"	"1.0574949265282387"	"1.0498869848263344"	"0.9974602567294163"	"0.997265407604421"	"1.0085360617018846"	"1.0376972695226732"
"727"	"589"	"1.0433950752757732"	"1.0353774768317605"	"1.060632985025463"	"1.0509695652029396"	"1.0174334402636611"	"1.0417292621981011"	"1.0506442506419702"	"1.0421106978612389"	"1.0184021309012763"	"1.021659674940557"	"1.0135835912392468"	"1.0210062111154166"	"1.028135595602252"	"0.9946931130556118"	"1.0149263949591516"	"1.0158772577997224"	"1.0179907724268284"	"1.0141951791683472"	"1.0078178115202872"	"1.0153889455402252"	"1.011576840648545"	"1.0172684379622314"	"1.0107142334042767"	"1.0529170171032993"	"1.0233268970137142"
"728"	"590"	"0.9965098306164822"	"0.9978396642329441"	"1.0064653563157133"	"1.0093991906183477"	"1.0025810624478537"	"0.9677058294507607"	"0.9785688838545441"	"1.0136073091815603"	"1.0105782321334724"	"1.023065248746015"	"1.030767428814499"	"0.9799685361037453"	"0.978495650171918"	"0.9931070659329297"	"0.9944544170677201"	"0.9938864216874685"	"0.9883008900650867"	"0.9867099392481053"	"0.9897230826839153"	"0.9868069969305681"	"0.9725921744208395"	"0.9632112530116955"	"0.9525629617419794"	"1.0076597773436964"	"0.9947542019617664"
"729"	"591"	"0.9919778019112441"	"0.9894874902592841"	"0.979831169621743"	"0.9974950723517347"	"1.0134674273604365"	"0.9739272843775855"	"0.9821660268223235"	"0.9749527438880222"	"0.9995335102883027"	"1.0187155459758015"	"0.9775546109681782"	"0.9552454857623669"	"0.9658637980399711"	"0.9971486309345416"	"0.9960093945412595"	"0.9950549876942805"	"1.0205174728445203"	"1.0185811739592647"	"1.0041005465033273"	"1.018925944220493"	"1.0181832194228428"	"0.9958622167404608"	"1.0023480158108475"	"1.003043015606847"	"0.9577521919264103"
"730"	"592"	"0.9249475911783279"	"0.8671844047452274"	"0.8791155087998112"	"0.9485853338100969"	"0.9002836707355995"	"0.9358127753540708"	"0.9489557061335183"	"0.9592339168332962"	"0.9621161787468144"	"0.9237390910298358"	"0.9892167067474552"	"0.965143946389733"	"0.9651418876519126"	"0.9566620391196801"	"0.951961566421709"	"0.9504122568377784"	"0.9444529363899007"	"0.9548826516768558"	"0.9237718343035505"	"0.889661374117655"	"0.9122714809021372"	"0.9652324093508976"	"0.9600457720074812"	"0.9339258853350292"	"0.9491684533042738"
"731"	"593"	"0.998204886797682"	"1.0010344661256427"	"1.0188221886443356"	"0.9842468621517861"	"0.9913058707750813"	"0.9905752091167777"	"0.9900561500254967"	"0.9912332189558049"	"0.9838385111605852"	"0.9747075791592504"	"0.9748206512676385"	"0.9893662548456984"	"0.9770191601416718"	"0.9787228233946408"	"0.9983310591910797"	"0.9983911033804683"	"0.9994090187749359"	"0.9967388264980511"	"1.0149838812123875"	"0.986953684177996"	"0.9978979353227457"	"1.010113932019983"	"1.012710147129187"	"0.9866202306588309"	"0.9894889676347528"
"732"	"594"	"0.9726142457694273"	"0.9901238993709262"	"0.9780514225640062"	"0.9578524860728573"	"0.9743585987465024"	"0.981531341367849"	"0.9569724594592022"	"0.9518435052755643"	"0.9456420689555632"	"0.9718100650793762"	"0.9537750731195642"	"0.9473730754111441"	"0.9533944636786966"	"0.9576692202682292"	"0.9552059185474773"	"0.9534269857347752"	"0.9397478135896022"	"0.9485830289459474"	"0.9510867455943997"	"0.94608256908879"	"0.9634932685971404"	"0.9461733901788812"	"0.9385257646691182"	"0.9486595261461949"	"0.9598710689532745"
"733"	"595"	"1.0215762864517355"	"1.0363336069472233"	"1.0273501480820577"	"1.024153091730105"	"1.0102831335506264"	"0.9968566691515485"	"1.0114673569139134"	"1.0078640054397636"	"1.0298933125769607"	"1.043694195066166"	"0.9894151069433537"	"1.0149413103205185"	"1.0325586361338865"	"1.0163689433517598"	"1.0288214957486514"	"1.0275606418639953"	"1.020679282013609"	"1.0149417045302003"	"1.0043114538160334"	"0.9994479996833671"	"1.010278709867555"	"1.002731106799052"	"1.015245328845167"	"1.012016047059424"	"0.9871159804553222"
"734"	"596"	"0.9970948409774796"	"0.988498701404464"	"0.9851692828007592"	"1.0058700476619717"	"1.020192983983622"	"1.0263561829103283"	"1.0152846607624322"	"1.017307600605953"	"1.0378669450296931"	"1.0149409879746119"	"1.0207304426686623"	"1.0224144075785033"	"1.038150091021161"	"1.0260629443566431"	"1.0235420741139647"	"1.021599362513515"	"1.0270048370791824"	"1.016407418067812"	"1.0257848897853858"	"1.026464476263577"	"1.0311439319981692"	"1.014355863105771"	"1.0131832913622054"	"1.0233669255912958"	"1.0130229458339997"
"735"	"597"	"0.9822059812539102"	"1.0023162121196647"	"0.9989350409208294"	"0.9967671386549359"	"1.013833900098457"	"0.9855131813450992"	"0.9976642900538458"	"0.9752277886713947"	"1.0055747573624054"	"1.0234538960924568"	"0.9825338595572498"	"0.9982735468864891"	"0.9968791379527896"	"1.0015776540169918"	"0.9678278170976885"	"0.9651049570981984"	"0.9805886347474682"	"0.9781984067580132"	"0.9807548652353849"	"1.01650297667333"	"1.0358677518769774"	"1.010358187132023"	"1.012192202312097"	"0.972379264643486"	"0.9883576186888007"
"736"	"598"	"1.0751010265344552"	"1.0427165255223017"	"1.0303025423681769"	"1.043879719417677"	"1.0388058416354207"	"1.0504367129439558"	"1.058509547091832"	"1.0374204962982527"	"1.0121839776147006"	"0.9996382387638754"	"1.0537466122647439"	"1.0586195350859757"	"1.027953301917916"	"1.0546756568200941"	"1.023692739152408"	"1.021195863360763"	"1.0323884817340412"	"1.0366942890248954"	"1.0522086600988039"	"1.0229192394631295"	"1.0157611346059896"	"1.0601662041100743"	"1.053802083527999"	"1.0303027119440242"	"1.0627397995441552"
"737"	"599"	"1.0056976672691529"	"1.0630876232659836"	"1.046603102010028"	"1.039977563567184"	"1.051254689309752"	"1.00858543629398"	"1.0048649235098417"	"1.002051470738364"	"1.0132914381847964"	"1.029019176282306"	"1.0112828352094585"	"1.0069263554288117"	"1.014513627509443"	"1.017445056634184"	"0.9937192762366311"	"0.9978343902874289"	"0.9998904775787677"	"1.014621905349193"	"1.010297093737285"	"1.0649475590411854"	"1.0426040628719986"	"1.0023806698654913"	"1.0094839504866302"	"1.0105579572905874"	"1.0148653220439354"
"738"	"600"	"0.9784445395572768"	"0.9783042680354948"	"0.9837827625632011"	"0.982596679092722"	"0.9726699631123511"	"0.997160644754847"	"0.9684339910421627"	"0.9778837339150731"	"1.0009227925617077"	"0.9935924160624134"	"0.9969342826867212"	"0.9671236584331385"	"0.9952216379801697"	"0.9701601303841646"	"0.9985556616489655"	"0.9979344875298274"	"0.9813811485500615"	"0.9855248803439373"	"0.9778907262420019"	"0.9736833858322106"	"0.9574842165835444"	"0.9703449185057813"	"0.9743197471473092"	"0.9829891683855307"	"0.9680394133936866"
"739"	"601"	"1.033434744174313"	"1.037585175171553"	"1.0407854422579461"	"1.0101517111504847"	"1.026090955399457"	"1.0282089134213503"	"1.028203321155644"	"1.046597922009805"	"1.0267583048149813"	"1.0141185982119962"	"1.0172389913496176"	"1.0844247936494702"	"1.0755018393457334"	"1.044913140013511"	"1.0566265777328951"	"1.0538973618236382"	"1.0447926351895722"	"1.034242881574017"	"1.0467912820708527"	"1.045780650596694"	"1.0264865375831003"	"1.0462221083620749"	"1.037053577784414"	"1.06593140427816"	"1.0521781226518583"
"740"	"602"	"1.0165553556378206"	"0.9657958459551835"	"0.9928228102551887"	"1.0167918450256046"	"0.9606413018093367"	"1.0212544932398238"	"1.014015289543851"	"1.017917471598916"	"1.0029488591634481"	"0.956809560291744"	"1.0095179413766875"	"1.0229934170274657"	"1.016476145460613"	"1.0126819086109609"	"1.0342373308007031"	"1.0348595586464902"	"1.0411636290346848"	"1.0351624605997747"	"1.057089664550595"	"0.9999144305143498"	"1.0093956311764827"	"1.0332500306316423"	"1.0354871486392863"	"1.0320085491534636"	"1.027618770387839"
"741"	"603"	"1.0096346499295512"	"0.9784251279903159"	"0.9800093843139457"	"1.010139163441905"	"0.9866383548897891"	"1.0155232716935823"	"1.0186603846672229"	"0.9825399193491334"	"0.9994238644965614"	"0.9896868758850889"	"0.9665393107618336"	"0.9870868083842659"	"0.9719329786532045"	"0.9996418555969533"	"0.9789528305448733"	"0.9787240446480947"	"0.958336058300282"	"0.9755592521158583"	"0.9836283349234676"	"0.9682472338902257"	"0.9845918323393618"	"1.0031146290850175"	"1.003934966412626"	"0.9818910200145545"	"1.0140814280671484"
"742"	"604"	"0.9516058366889806"	"0.9283577999051078"	"0.9341906846829079"	"0.9732848335993397"	"0.9519725366387873"	"0.9372589084619652"	"0.921932365748263"	"0.9550407002903666"	"0.9285885995272669"	"0.9476602677885463"	"0.9324887280240931"	"0.9471804851609072"	"0.9374479571856453"	"0.9620015275483487"	"0.9430478628128028"	"0.9445996237961083"	"0.9379772193069316"	"0.936286906561213"	"0.9419508316203767"	"0.9492011055413636"	"0.9802495566141516"	"0.971862134233119"	"0.9594326697015347"	"0.9326597161743936"	"0.9549978074120746"
"743"	"605"	"0.9459306881147903"	"0.9507965611373049"	"0.9538006069770433"	"1.0020403627421879"	"0.9199916402165005"	"0.9698540264881629"	"0.9778404487017689"	"0.9921738322352162"	"0.9794455171937435"	"0.927597824366884"	"0.985229023145678"	"0.9595915601541238"	"0.9581823154928841"	"0.972065650742619"	"0.9658179269222904"	"0.9641795354735415"	"0.9753714396388797"	"0.9922625260624965"	"0.9723180399658959"	"0.9768713483045325"	"0.9578344653383111"	"0.9721691330887532"	"0.9791796456734627"	"0.9895306743534206"	"0.9693593450724279"
